,x,y,z
8343,0.8544706,0.48928228,0.7326834
8344,-0.076067895,0.07538657,0.5171316
8345,-0.19522172,-0.5226981,-0.8410495
8346,-0.7300972,0.3503995,-0.5110436
8347,0.9039192,0.6500655,0.5960692
8348,-0.8883308,0.7821336,0.39158386
8349,0.6009209,0.3612677,-0.02652605
8350,-0.5200566,0.43182296,0.9482822
8351,-1.1381685,-0.30022767,-0.19217554
8352,-0.067429,-0.49765924,0.22249468
8353,-0.45283332,0.8491238,0.8771682
8354,-0.24973992,0.4112208,-0.08288629
8355,0.1782846,1.2280382,0.26993617
8356,0.73991543,-0.8467859,0.2618215
8357,1.1464359,-0.26949129,0.48845875
8358,0.1321828,-0.7170452,0.6049143
8359,-0.63915837,0.082839526,-0.37082916
8360,-0.4603093,0.25463134,0.27814794
8361,0.367463,-0.542662,0.26312703
8362,0.42588407,0.30163348,0.28469214
8363,0.98562706,0.16853541,0.7356261
8364,-0.15807767,-0.64819044,0.55017847
8365,-0.35291395,-0.013821914,0.56377584
8366,-0.004671362,0.6633594,-0.7609103
8367,0.35359368,0.069638476,0.7459735
8368,-0.16156194,0.4832415,-0.6699783
8369,-0.66189176,-0.5818578,0.80518055
8370,-0.8460084,0.6535574,-0.21542962
8371,-0.1390219,0.44297805,0.8749048
8372,0.78263855,-0.6585712,-0.49486738
8373,0.7453063,0.8818226,0.5288554
8374,0.7783403,-0.37282625,-0.54645604
8375,0.9172738,-0.37774014,-0.32330552
8376,0.30828393,0.17149659,0.27664182
8377,0.84919506,0.5084008,0.17993486
8378,-0.3404715,-0.58443743,-0.42042714
8379,0.15516096,-0.83297795,-0.6320203
8380,-0.2078682,-0.5048011,-0.1474293
8381,0.6571955,-0.77505887,-0.49868995
8382,0.5054675,-0.49847355,-0.4480336
8383,0.63571316,0.58405983,-0.6969202
8384,-0.37703037,-0.7083069,-0.3336395
8385,-1.1046075,0.13249941,-0.35529715
8386,0.25031838,-0.98156697,0.84701
8387,0.639564,-0.5264909,-0.59793276
8388,0.78495467,-0.42608815,1.0495702
8389,0.30546984,-0.8298765,0.36180535
8390,-0.12180783,0.79924417,-0.20859993
8391,0.2726042,-0.31206805,-0.45827731
8392,0.9452929,0.2517265,0.48363888
8393,0.82162946,0.023602867,-0.17578858
8394,-0.9029833,0.17603846,0.31391764
8395,-0.5152588,0.2501423,0.029417215
8396,0.04495742,0.96873826,0.23231284
8397,0.145087,-0.33298,-0.06857719
8398,0.82552725,0.192277,-0.3573817
8399,-0.16899945,0.062263068,0.41135064
8400,0.80262756,-0.26411918,0.62225777
8401,-0.3745674,0.23726508,1.1454309
8402,-0.15253192,0.8561264,0.97705096
8403,-0.7609259,-0.09776161,1.0657122
8404,0.024605244,-0.064747676,-0.85459006
8405,0.7372249,-0.5410243,0.54538023
8406,-0.27894324,0.32372236,-0.6003653
8407,-0.88969845,0.70108366,-0.02880965
8408,-0.27303115,-0.50799733,1.2671714
8409,0.6363538,0.49241778,1.0964062
8410,0.46037474,-0.7782005,0.55131626
8411,0.0375041,1.2047367,0.20591387
8412,0.3974183,-0.85459113,-0.57955253
8413,-0.23232815,0.41278303,-0.6403226
8414,-0.95145684,-0.2744694,-0.35260195
8415,1.0059497,-0.1669424,0.59101933
8416,0.17259404,-0.17979872,-0.30990255
8417,0.7174189,0.5780416,0.5462722
8418,-0.3183216,-0.6838242,0.22073738
8419,0.83168507,-0.41261908,0.20185332
8420,0.7424731,0.65162367,-0.23391393
8421,-0.4389744,0.40702802,1.2651479
8422,-0.15303503,-0.3676455,1.1677176
8423,0.45764014,-0.27931005,-0.92580944
8424,0.2807227,-0.44248283,-0.22285873
8425,-0.052074675,0.5436869,-0.3781738
8426,-0.56152385,-0.795744,-0.4870411
8427,-0.9839469,-0.43675902,0.009675794
8428,0.89853805,-0.34204695,-0.5225015
8429,-0.03252161,-1.1579415,0.43170294
8430,-0.628776,0.24549104,0.46631292
8431,0.7730605,-0.67523813,0.0896616
8432,0.6423104,0.49529812,0.4032253
8433,0.49457306,0.28396603,0.22944756
8434,0.91385144,0.2351183,-0.39928925
8435,-0.3502842,-0.7790101,-0.40635478
8436,-0.36920923,-0.45077738,-0.4635734
8437,-0.8614929,-0.0998698,-0.21619871
8438,0.612094,-0.65783376,0.7718306
8439,-0.5296335,0.23182195,0.52707523
8440,0.42945355,-0.81165254,-0.36222157
8441,0.045641124,-1.0313324,-0.22636002
8442,0.46676522,-0.21858986,-0.3681454
8443,0.28964293,0.6006728,-0.43253767
8444,-0.09508309,-0.45788944,0.5981777
8445,-0.68844575,-0.80060184,0.7736583
8446,0.54727954,0.09551083,0.74011153
8447,-0.8270954,-0.39607695,0.15947203
8448,-0.6936827,0.5741909,-0.11027064
8449,0.37890202,0.20645966,0.8431912
8450,-0.21097921,-0.9179469,0.27916217
8451,0.49136406,-0.57587266,-0.6441479
8452,-0.17892426,-0.059650037,-0.16572519
8453,1.0313462,0.39656305,-0.17026338
8454,-0.3557007,0.007381248,-0.984842
8455,-0.033871166,-0.85377735,0.7276974
8456,-0.4220754,-0.9637335,0.08368456
8457,0.18113226,1.1209025,-0.08469703
8458,0.75186193,-0.6974725,-0.23731393
8459,1.0372795,0.09319899,0.32183573
8460,-0.2113386,-0.36286312,-0.58298945
8461,-1.1007934,0.090696715,-0.19625115
8462,-0.35154477,-0.14968556,0.13080952
8463,-0.6514473,-0.32728487,-0.77312106
8464,-0.0652674,-0.050642267,0.54398584
8465,-0.20794375,-0.17514801,0.6232178
8466,-0.64973325,-0.1531959,0.22712883
8467,-0.60812324,1.0538324,-0.0943937
8468,0.11551151,-0.5149193,-0.7952206
8469,0.41955712,-0.54890794,1.0409061
8470,0.2628028,0.8971964,0.34763253
8471,0.6793559,-0.5142371,0.18864697
8472,-1.2014841,0.26957935,0.26534837
8473,0.6382058,0.5723899,0.5000425
8474,0.7581692,-0.05163412,0.9759839
8475,-0.08732531,0.3673445,-0.16083623
8476,0.60919684,-0.6145596,0.7293898
8477,-0.7665434,0.5554192,-0.33482173
8478,-0.55342054,0.77873486,0.9652316
8479,-0.5766967,-0.51496476,-0.30578417
8480,-0.42992005,0.49252295,-0.39210466
8481,-0.53519464,0.17603646,-0.5856029
8482,-0.4567308,0.8751053,0.255864
8483,-0.6794696,-0.7664311,0.66840184
8484,-0.28225163,-0.26547363,0.94663244
8485,-0.31703028,0.42132932,0.59972066
8486,-0.17733933,0.5294387,-0.6020179
8487,-0.41570285,0.49662563,0.89957744
8488,-0.546828,-0.3589079,0.20485435
8489,0.59251165,-0.56461996,0.5320805
8490,-0.161572,0.9008222,-0.24662483
8491,-0.35194582,-0.6987038,0.16042118
8492,-0.5209017,-0.66774994,0.47196126
8493,-1.062879,0.022482375,-0.10042175
8494,0.08132324,-0.44889843,0.3568023
8495,-0.15477572,-0.25415972,0.5089592
8496,0.32189432,-0.21658812,-0.61494213
8497,-1.077352,-0.58859706,-0.036699165
8498,-0.48452896,0.8367743,0.16356918
8499,0.62913173,-0.4679729,0.75559497
8500,0.65684366,-0.6562036,0.2269091
8501,-0.45799914,0.9562234,-0.47699195
8502,-0.9078,0.19034773,-0.3043081
8503,-0.08176377,0.8000319,0.23274244
8504,0.039724458,-0.5545433,0.9131639
8505,0.59953654,-0.6646987,-0.2689887
8506,0.7215705,-0.3557055,-0.06010096
8507,-0.33896932,-0.84591866,-0.21675867
8508,0.7573383,-0.022311615,0.07654371
8509,-1.2151111,-0.029964905,-0.045919113
8510,0.72211725,-0.72363603,-0.45139697
8511,-0.89445317,-0.6921974,0.2506238
8512,0.46557358,-0.47030333,-0.47132266
8513,0.80702794,-0.8430575,0.6268164
8514,-1.1425853,-0.121317305,0.30186683
8515,-0.082622856,0.051307432,1.3999479
8516,0.94225395,-0.4788908,0.30969262
8517,0.5284015,-0.69727606,0.8032391
8518,-0.4671004,1.0645715,0.044541504
8519,0.6068069,0.56925833,-0.40683505
8520,0.5264633,-0.66040874,-0.07568993
8521,-0.40527523,-1.0456377,0.28179786
8522,1.0122973,0.21715981,0.4563123
8523,-0.32447642,-0.14487621,0.6488277
8524,-0.34725273,0.81639427,-0.698841
8525,-0.137162,-1.0665009,-0.24453358
8526,-0.8255914,-0.4271226,0.39875624
8527,-0.82144785,0.52677417,-0.05985071
8528,1.1239307,0.32467738,-0.16129822
8529,-0.59308904,-0.20754161,0.061444152
8530,-0.27904153,-0.47284105,0.8128695
8531,1.1735547,0.036546167,-0.22157046
8532,-0.38658422,-0.12897874,0.9255947
8533,1.0631598,0.07819134,0.17011167
8534,-0.26775116,-0.7232938,-0.22576243
8535,0.036486533,0.24646258,0.012074699
8536,0.6463404,0.21113345,0.59362036
8537,0.30836186,0.54160213,-0.70436764
8538,-0.30292672,-0.89120966,-0.39221227
8539,1.1617562,0.40269774,0.28992897
8540,0.65421355,-0.8430582,0.41708925
8541,0.49847886,-0.33372718,0.5124829
8542,0.6605821,-0.7896905,0.43315083
8543,0.58470786,-0.35737976,-0.6627721
8544,-0.93121916,-0.01239085,-0.20012139
8545,0.97131777,-0.123845905,0.5359053
8546,-0.6203869,0.62745476,-0.6352369
8547,-0.9793539,0.27761632,0.60019124
8548,0.79529226,0.13448599,0.45900932
8549,-0.087667175,1.028708,0.5329127
8550,-0.09074902,-0.9776531,-0.18960609
8551,0.41309988,0.6922862,0.048917286
8552,-0.008973128,1.0710617,-0.18374819
8553,-0.33538598,0.7171604,0.47653648
8554,0.94884706,-0.47342348,0.4147685
8555,-0.18706211,0.014147593,0.5499983
8556,0.50787985,-0.64313453,0.46929717
8557,0.311564,-0.85844463,-0.18793076
8558,0.59976536,0.8603804,0.121858105
8559,-0.2792651,0.5077481,1.1929613
8560,-0.034377377,1.154014,0.23075882
8561,0.09511283,0.61938834,0.30089402
8562,0.1151364,-0.53809774,-0.56584877
8563,-0.552703,-0.14790528,0.95497525
8564,0.82247776,-0.8415555,0.3131373
8565,-0.20993069,0.17733932,0.5500585
8566,-0.43864593,0.42469418,1.0455877
8567,0.8830068,0.23892552,0.13075961
8568,-0.9725027,-0.6509654,0.1572128
8569,0.9126993,0.75783587,0.17082395
8570,0.7140676,0.66433346,0.37853837
8571,-0.6991864,-0.37999058,-0.6588386
8572,0.738098,0.626544,-0.38222808
8573,0.35432553,-0.0032203807,0.490561
8574,-0.1604597,0.0774076,1.4019907
8575,-0.42671785,-0.7088681,0.052236106
8576,-0.19486803,-0.21703291,0.5780996
8577,0.1255167,-0.9546205,-0.1658307
8578,-0.6096239,0.12963048,-0.88128024
8579,-0.3408973,0.21428055,-0.060614575
8580,-0.4073956,0.5690987,-0.32732365
8581,-0.29861933,-0.33207107,1.1070086
8582,-0.609927,0.6127148,0.050184198
8583,0.64937234,-0.66911936,-0.020086188
8584,-0.45459664,-0.6273899,-0.28292534
8585,-0.44251952,1.1384455,0.26407585
8586,-0.09486953,0.0082964245,1.4213275
8587,0.38397276,0.5087166,-0.28494543
8588,-0.07115573,-0.7898365,0.64397365
8589,-0.3887637,0.6207209,-0.53609675
8590,-0.24124242,-0.07203915,-0.6526866
8591,-1.0760223,-0.45733076,0.29323035
8592,0.38169736,-0.18682164,0.18169403
8593,0.107982434,0.029777052,-0.84317863
8594,-0.23749742,-0.73917145,0.26533994
8595,0.64519066,0.19871575,-0.51444536
8596,-0.16784616,-0.65890914,0.8416462
8597,-0.28378326,0.4235035,0.53117585
8598,0.22055456,-0.5514368,-0.21776754
8599,-0.41275144,-0.38502005,-0.44947797
8600,-0.26283434,-0.28061223,-0.1078012
8601,0.22905952,-0.22885257,-0.87284154
8602,0.45557746,0.28079656,0.5376508
8603,0.78373843,-0.53270257,0.62367016
8604,-0.4000474,0.5342706,0.8160503
8605,0.010077299,-0.92820674,-0.37984267
8606,-0.66438264,0.046605825,-0.4158278
8607,-0.34185818,0.26712713,0.86524194
8608,-0.59546155,0.6929941,0.20443405
8609,0.9670726,0.47573197,0.21137066
8610,-0.4516675,-0.35758343,-0.20348315
8611,-0.57256603,-0.0035786186,0.8322333
8612,0.17368497,-0.287845,0.5938522
8613,0.41473302,-0.6301883,-0.80956465
8614,0.75795877,0.07445595,-0.6276881
8615,-0.59482235,0.6660612,0.56418097
8616,0.50105715,-0.6127231,-0.25936362
8617,-0.75837934,-0.4776615,1.0047011
8618,0.19178326,-0.97711563,0.3975092
8619,0.758155,0.46529835,0.6484061
8620,-0.34026816,0.80538046,1.0540693
8621,-0.13342296,0.9481673,0.9046678
8622,0.17584865,0.7717729,-0.68693125
8623,0.57007563,0.15920958,0.45997632
8624,-0.35957363,1.059643,0.29811952
8625,-0.06681564,0.8319117,0.2962086
8626,0.30585366,-0.10567617,0.7055091
8627,0.05239664,0.13061506,-0.8531668
8628,-0.23142618,0.049461894,-0.011560753
8629,0.50149065,0.6784097,0.08165405
8630,-0.18585068,0.5134092,0.3192559
8631,0.92609864,-0.047134623,0.3668187
8632,-0.24897437,-0.88124454,-0.072462305
8633,0.571403,0.63715076,-0.40650624
8634,-0.012024438,-0.089822635,-0.18088107
8635,0.8332812,-0.20705147,0.7340031
8636,-0.70182115,0.51704377,0.24949491
8637,0.47634992,-0.07199236,0.68740284
8638,0.62423503,0.8211688,0.07246347
8639,-0.10088284,0.08501009,-0.4598449
8640,0.04258462,-0.21355873,1.0083331
8641,0.63166445,0.918183,0.57032764
8642,-1.0280123,0.6222691,0.50210965
8643,0.91392833,-0.27202561,-0.10140928
8644,-0.37797278,-0.9381587,0.12726259
8645,0.7132312,0.30772927,0.17483445
8646,0.45637622,-0.1724035,0.4204992
8647,-0.28897148,0.91332495,-0.493685
8648,0.4784998,-0.060011577,0.7961944
8649,-0.8375578,-0.6522724,-0.46268883
8650,0.12116453,-0.52593887,0.9603059
8651,0.2673093,-0.6446162,1.0071417
8652,-0.76005286,0.26004523,0.32600155
8653,-0.23375858,-0.5140514,0.015768109
8654,-0.52199435,-0.69685376,-0.19082467
8655,0.25583896,0.37097713,-0.3256321
8656,-1.0462998,0.41211137,0.08087187
8657,0.1727696,-0.78981835,0.014909921
8658,0.66569465,0.6677121,-0.47511008
8659,-0.93317413,-0.5158717,0.8285387
8660,0.02562533,0.73152035,0.81826425
8661,0.21784553,-0.00034949702,1.2593021
8662,0.17317556,-0.04294004,1.103802
8663,0.79955405,0.7316655,0.19000009
8664,0.40261036,0.68155426,0.13925968
8665,-0.5111102,0.91980374,0.0027819728
8666,-0.19632868,-0.026473297,-0.35323992
8667,-0.021121826,-0.3105922,1.2046063
8668,0.15991692,0.8353774,0.64818525
8669,-0.12840535,-0.6521114,0.27488855
8670,0.5227249,-0.36172408,0.4311749
8671,-0.92309004,-0.012867474,0.7613407
8672,0.39314437,-0.11527625,0.7542451
8673,0.33492488,0.32057688,-0.56305903
8674,-0.4685414,-0.38893917,0.9514769
8675,0.6694595,-0.22533455,-0.5194921
8676,-0.73304343,-0.6424096,-0.22574356
8677,-0.08515591,0.49424675,-0.1889212
8678,-0.6308784,-0.90810937,0.25050262
8679,-0.72921425,-0.3145914,0.87440306
8680,-0.7009824,0.7656481,0.61604995
8681,-0.7006853,0.0660115,0.4661769
8682,-0.7493099,-0.88762665,0.25891984
8683,0.48460293,-0.0873279,-0.8939019
8684,1.0630318,0.48741361,0.48399073
8685,-0.918302,0.5978534,-0.016810099
8686,0.95274013,0.54315317,0.33663055
8687,-0.174175,-1.1542369,0.53924316
8688,-0.7632825,0.13080433,-0.107291855
8689,0.1450676,1.0810908,0.14550148
8690,0.69533724,-0.075178824,0.78442687
8691,-0.9955323,-0.5224735,0.37009284
8692,-0.24369302,-1.0809004,0.4581866
8693,0.2645885,0.015105887,0.6638637
8694,-0.7304957,0.44635186,-0.66536313
8695,-0.23106197,0.08166147,-0.2970816
8696,0.08095457,-0.42605013,1.2766956
8697,0.071777515,0.44218168,0.68179363
8698,0.35272926,-0.8481251,0.6629405
8699,-0.60059893,0.75941086,-0.055802654
8700,-0.03555704,-1.1808137,-0.065700784
8701,-0.83159304,-0.5596417,-0.43865126
8702,-1.134948,-0.09876364,0.23748103
8703,0.17765658,-0.09445057,1.1048173
8704,-1.1473994,-0.0092325015,0.40356797
8705,-0.77273566,-0.61874974,0.89498335
8706,0.16849445,-0.46055326,0.84288806
8707,0.6167889,-0.38649553,0.15261908
8708,0.41129732,-0.39187697,0.5035235
8709,-0.62231565,-0.51994795,-0.2923184
8710,0.15968053,-1.1096337,0.5547702
8711,-0.42970034,0.2807484,1.0315844
8712,-1.1362542,0.26765877,0.34150153
8713,-0.7330836,0.36608237,0.31808808
8714,0.66830033,-0.9734536,0.040018383
8715,-0.8227316,-0.4790826,0.21193798
8716,-0.25638947,-0.7913099,-0.303961
8717,0.38949928,-0.0145428255,0.7895601
8718,-0.42521143,0.22801907,0.77315795
8719,-0.7058124,0.56441385,0.67183423
8720,-0.37022427,0.7262937,0.6706544
8721,0.18564796,-0.36541778,1.2336229
8722,0.031886857,0.32025844,-0.03059228
8723,0.7020383,-0.39740124,0.957586
8724,-0.9801464,0.52240473,0.12320537
8725,0.4968839,0.07848911,-0.73323417
8726,-0.3388822,0.25893492,-0.00228599
8727,-0.10490426,0.5065953,1.2615342
8728,-1.0931848,-0.2669161,0.4676193
8729,0.66082245,-0.5267402,0.3241347
8730,0.2710856,-0.7330984,-0.3222578
8731,0.04000589,0.5339931,0.91489905
8732,-0.047827814,-0.79453254,-0.08846498
8733,0.5406937,-0.43341404,-0.3691911
8734,-0.0618213,-0.36349374,1.1838958
8735,-0.9412621,0.56116897,0.458242
8736,0.765753,0.106218316,0.5048517
8737,-0.26598078,-0.068168014,-0.5693199
8738,-0.037356514,0.8585086,-0.16690691
8739,0.5086153,-0.028698694,0.461175
8740,-0.49877816,-0.14252494,0.81883913
8741,-0.47748938,-0.43873006,-0.043794602
8742,0.6479285,-0.5123483,-0.6148398
8743,0.074345,-0.70640373,-0.7655393
8744,0.26592264,0.80489314,0.65260965
8745,-0.79799896,-0.5249534,0.29704398
8746,0.31248128,-1.0693685,0.4661291
8747,0.5907985,-0.7966054,-0.4534532
8748,0.076428644,0.5607859,-0.14034934
8749,-0.9861111,0.38580468,0.5991829
8750,0.49194112,-0.67480147,0.8098722
8751,0.7605411,-0.21664189,-0.40284145
8752,0.79844886,-0.07206072,0.45812127
8753,0.3242654,-0.9754375,-0.35673976
8754,-0.49754208,-0.30467963,-0.38420618
8755,-0.62125385,-0.36303622,-0.120933734
8756,-0.031939857,-0.8161615,0.90184164
8757,0.50137347,-0.67325425,0.6523799
8758,-0.44638762,-0.6939447,-0.47761
8759,0.4194694,0.6680643,0.3855053
8760,-0.53382826,-0.23795027,-0.8789298
8761,0.5628969,0.5287454,-0.20230602
8762,0.15750632,-0.99771017,-0.030953392
8763,0.86894506,0.45174056,0.063640736
8764,0.4802276,-0.81794935,0.30721617
8765,-0.2928659,-0.92132956,-0.5100161
8766,0.0074854805,-0.45215315,-0.53921837
8767,-0.26625755,0.5026374,-0.7704547
8768,-0.051013887,-0.5632007,-0.12244782
8769,0.3249274,0.4416932,1.037215
8770,1.1770724,0.016169928,0.2860803
8771,0.4193746,-0.31545964,0.58610976
8772,-0.28546685,0.2140795,0.18098737
8773,0.12827663,-0.012034238,1.0644385
8774,0.4587667,-0.21840686,0.6524215
8775,0.09782482,-0.23062216,0.24860439
8776,0.60073996,0.23990159,-0.33759278
8777,-0.24617994,0.6429659,0.9875856
8778,0.32106316,-0.775087,0.13549416
8779,-0.4699131,0.16715133,1.227003
8780,-0.24670072,0.011978863,0.806397
8781,-0.20414422,0.32053262,0.6606405
8782,1.025,0.14845929,0.41970608
8783,0.09621187,-1.1431295,0.63427895
8784,-0.49471053,0.012136872,0.12438761
8785,-0.24923815,-0.46399266,-0.7010382
8786,0.8023047,-0.12807553,0.3633914
8787,0.11638216,0.18872237,0.6931009
8788,0.3234525,-0.5652427,0.3152748
8789,-0.6387177,0.22209115,0.010836551
8790,-0.43852794,-0.97178537,0.026328713
8791,-0.33662295,0.34081,-0.5793386
8792,1.0349637,0.039976947,0.4903326
8793,-1.1511991,0.14772175,-0.14874949
8794,0.5078164,-0.8072731,0.6374274
8795,-0.4170735,0.48496813,0.23777385
8796,0.83960414,-0.61595553,0.8163287
8797,-0.006977281,-0.38325492,0.66051674
8798,0.05102043,0.8104848,0.39506298
8799,-0.07991544,-0.32670105,1.0615166
8800,-0.3787794,0.51991427,-0.44299498
8801,-0.49144265,-0.642112,0.36140218
8802,-0.68472856,0.54591024,0.6316855
8803,0.08201704,0.84799707,0.42818418
8804,-0.16087385,0.9552971,-0.5765114
8805,-0.35143894,0.16327363,-0.33982632
8806,-0.80979145,0.08120217,0.3061405
8807,-0.71569306,-0.9828378,0.43602502
8808,0.9121999,0.21843238,0.037958045
8809,0.1955166,-0.07807105,-0.71429604
8810,0.60296106,0.08259541,-0.07069281
8811,0.14909625,-0.6469326,0.00089428865
8812,0.306113,-0.6845161,0.8034877
8813,-0.013707391,-0.76133597,0.77260447
8814,-0.20330466,0.2365687,-0.8008368
8815,0.32895997,-0.31612378,-0.23352562
8816,0.31931883,-0.9892411,0.80081886
8817,-0.442102,0.74734885,0.45010194
8818,-0.45727128,-0.3592676,0.7597684
8819,0.12514828,0.4208776,-0.6732042
8820,0.7174417,-0.4490217,0.48065317
8821,-0.96330047,-0.4464494,0.55316824
8822,-0.56448466,0.9507805,0.584071
8823,0.1903499,-0.40201625,0.05147094
8824,0.6732567,-0.016202712,0.32274693
8825,-0.50501454,-0.19791554,0.70693785
8826,0.6917845,-0.28223455,0.6587938
8827,-0.60489124,0.83005667,0.4555356
8828,0.6879663,-0.05711287,-0.4962268
8829,-0.17692222,-0.29628652,-0.23720863
8830,-0.37111768,0.9037235,0.60193354
8831,0.32938588,0.83289635,0.82382786
8832,-0.4581238,0.07208668,0.6820325
8833,0.022177238,-0.2038126,-0.0420096
8834,-0.50759625,0.151712,1.1392208
8835,-0.84768915,-0.7117842,0.60805875
8836,-0.35536516,-0.23612657,-0.19503109
8837,0.20469625,-1.0737922,0.71397984
8838,-0.74514145,-0.8225801,0.5776149
8839,-0.23987176,-0.28385472,0.4341174
8840,-0.35194835,-0.68469507,0.43810725
8841,-0.56465846,0.031055499,-0.18340123
8842,0.40140814,-0.66888016,0.34784064
8843,0.38995838,0.51800656,-0.0043027718
8844,-0.96155345,-0.72968674,0.36153376
8845,-0.6372707,0.38562357,-0.1135387
8846,0.9671823,0.14619517,0.48751014
8847,-0.16602646,-0.36923698,-0.37413734
8848,-0.9298566,0.5159118,-0.42919943
8849,0.402737,0.24758214,1.1761137
8850,-0.19042228,0.72194606,-0.050511148
8851,-0.6788,0.90629405,-0.2662863
8852,0.89081997,-0.8192831,0.10154531
8853,1.024629,0.24131581,0.7215803
8854,0.8553211,0.058991067,1.0444148
8855,0.34691143,0.46412614,-0.68686384
8856,0.19998667,-0.30883524,0.582005
8857,-1.0690217,-0.09808841,0.136273
8858,-0.57818884,0.16674821,1.0159104
8859,-0.5150945,-1.0739876,0.5117093
8860,1.0033996,-0.044691306,-0.4796044
8861,0.712217,-0.17370237,0.6559621
8862,0.18119268,-0.76991814,0.8307197
8863,-0.18008672,-0.05065856,0.61574376
8864,0.4499312,0.02890225,1.2604771
8865,-0.15070058,0.0014246388,-0.64514065
8866,-0.9970135,-0.11660137,-0.38496363
8867,0.6019525,-0.48119596,0.73292565
8868,-0.8065196,-0.8745072,-0.17304485
8869,-0.14050873,-0.8570926,0.38479358
8870,-1.1462353,-0.18154362,0.40678456
8871,-0.91825044,-0.16604413,-0.5111632
8872,-0.018830411,-0.20692036,1.3804626
8873,0.64496255,-0.43171337,0.26315176
8874,0.03602541,-0.23545079,0.9007692
8875,0.0041020666,0.3403013,-0.60744715
8876,0.90375024,-0.34290954,0.13625908
8877,-0.8630432,0.26647064,0.9729213
8878,0.31955037,-1.1681356,0.42203453
8879,1.0076632,-0.4436024,-0.28493017
8880,-0.62784106,0.013861467,-0.47414288
8881,0.5594719,0.36215436,-0.06706596
8882,0.25727046,0.3252072,-0.90734076
8883,0.29533753,-0.01469494,0.14565626
8884,-0.24770944,-0.19298649,0.460985
8885,-0.5002345,-0.57654136,0.1754532
8886,0.23079419,0.16832107,1.1351043
8887,-0.20546448,-0.34737176,1.3257397
8888,-0.30403462,-0.38663745,0.46590117
8889,0.34029415,-0.40029395,-0.70182216
8890,-0.8998882,0.34343478,0.5901396
8891,0.7776235,-0.13982995,1.0487245
8892,-0.094812304,0.49126154,0.6055096
8893,0.045166787,0.21337572,0.9275219
8894,0.17903318,-0.12462924,0.5862062
8895,-0.18558083,0.9294381,0.5392365
8896,-0.8432661,-0.7148127,-0.21783535
8897,0.7208928,0.31147644,-0.40684715
8898,-0.44186422,0.21052971,0.4514583
8899,0.18728635,0.51681584,0.67844146
8900,0.22508763,-0.42868826,1.0571467
8901,-0.62739426,-0.22700034,-0.37836307
8902,0.9283748,0.57072175,0.08156411
8903,0.9799841,0.5484828,0.5015297
8904,0.7521749,-0.9445923,-0.0431269
8905,-0.6634145,-0.113434255,-0.28154042
8906,0.05621861,-0.6078754,1.1759564
8907,-0.8007272,0.27621868,0.9296353
8908,0.23849687,-1.053062,0.4596172
8909,0.6676983,-0.7804296,0.7733821
8910,-0.3406719,1.0171406,0.65504414
8911,-0.080198124,-0.989369,-0.45320833
8912,-0.8656114,0.38751268,-0.33362567
8913,-0.8257405,-0.8039101,0.16253306
8914,0.20936064,1.0108737,0.25554296
8915,0.47818395,-0.7982851,0.7146507
8916,0.37173396,-0.70954484,0.60444367
8917,-0.7212699,0.23394443,0.60312426
8918,-0.2956892,0.91893876,0.21038522
8919,0.37215263,-0.342961,0.43828976
8920,0.106880695,1.2129322,0.4554468
8921,0.13715406,0.45617563,-0.34574437
8922,-0.59083104,-0.31773576,0.55262387
8923,0.9031963,0.37122732,0.055630926
8924,0.4482637,0.41641364,-0.5240427
8925,0.018884074,-0.7294631,1.1788094
8926,-0.44188023,0.76356494,-0.12593234
8927,0.6593404,-0.69771886,0.840358
8928,0.069745205,0.8017859,0.8198674
8929,0.3752587,-1.1019967,-0.25491995
8930,0.14146723,-0.8183713,0.63578516
8931,0.33711603,-0.7438893,0.30699492
8932,0.7792964,-0.31293324,-0.45153356
8933,0.3080071,0.8934114,-0.51044005
8934,0.012679779,0.075547375,0.65968513
8935,0.18629315,-1.1138084,0.33315033
8936,0.36989713,0.35398945,0.7518604
8937,0.049800694,1.000147,0.09165154
8938,0.04546618,0.7007644,1.0140874
8939,0.37090367,-0.93406695,-0.23911977
8940,-0.6022338,0.1951542,0.7036193
8941,-0.08168003,0.61732376,-0.4676805
8942,1.09291,0.54139197,0.03594913
8943,0.371646,0.77316785,0.013697767
8944,-0.04346875,0.46164265,-0.77796745
8945,-0.43269405,0.6921539,-0.03172741
8946,0.83230937,-0.24632818,0.83249944
8947,0.0632749,1.0895703,-0.25052756
8948,0.68141836,-0.5100581,0.261111
8949,-0.46614754,-0.6003278,0.26910296
8950,-0.6421775,0.7292557,0.20720515
8951,-0.28808087,0.8594746,-0.3252734
8952,-0.9081723,-0.3825619,0.24121316
8953,0.79835844,0.4192015,0.6912007
8954,0.33070862,0.3734337,1.2521241
8955,-0.22081071,-0.14346461,0.051891252
8956,0.28123274,0.66531026,-0.19076931
8957,0.32541364,-0.7400814,0.31611776
8958,-0.36852175,0.3419117,-0.14099774
8959,1.0672284,0.35190907,0.54710966
8960,0.5406118,0.07531257,-0.028329901
8961,0.09579262,0.6170385,0.7129636
8962,0.39527416,1.0094432,0.45572093
8963,-1.0759096,-0.18067561,0.5587407
8964,-0.9586205,0.27196106,0.42220354
8965,-0.4906302,-0.78973573,-0.57022834
8966,-0.5890201,-0.705529,0.7131421
8967,-0.48726434,-0.25573823,0.81553936
8968,0.76423144,-0.109658614,0.8006556
8969,0.047037814,0.16498066,0.38292935
